"","Year","Month","Day","Extent","Missing"
"11978","2016",2,"  16",14.237,"      0.000"
"11979","2016",2,"  17",14.182,"      0.000"
"11980","2016",2,"  18",14.137,"      0.000"
"11981","2016",2,"  19",14.161,"      0.000"
"11982","2016",2,"  20",14.193,"      0.000"
"11983","2016",2,"  21",14.2,"      0.000"
"11984","2016",2,"  22",14.151,"      0.000"
"11985","2016",2,"  23",14.195,"      0.000"
"11986","2016",2,"  24",14.316,"      0.000"
"11987","2016",2,"  25",14.358,"      0.000"
"11988","2016",2,"  26",14.404,"      0.000"
"11989","2016",2,"  27",14.426,"      0.000"
"11990","2016",2,"  28",14.524,"      0.000"
"11991","2016",2,"  29",14.541,"      0.000"
"11992","2016",3,"  01",14.427,"      0.000"
"11993","2016",3,"  02",14.418,"      0.000"
"11994","2016",3,"  03",14.354,"      0.000"
"11995","2016",3,"  04",14.312,"      0.000"
"11996","2016",3,"  05",14.322,"      0.000"
"11997","2016",3,"  06",14.348,"      0.000"
"11998","2016",3,"  07",14.404,"      0.000"
"11999","2016",3,"  08",14.397,"      0.000"
"12000","2016",3,"  09",14.39,"      0.000"
"12001","2016",3,"  10",14.354,"      0.000"
"12002","2016",3,"  11",14.408,"      0.000"
"12003","2016",3,"  12",14.379,"      0.000"
"12004","2016",3,"  13",14.432,"      0.000"
"12005","2016",3,"  14",14.375,"      0.000"
"12006","2016",3,"  15",14.518,"      0.000"
"12007","2016",3,"  16",14.47,"      0.000"
"12008","2016",3,"  17",14.464,"      0.000"
"12009","2016",3,"  18",14.469,"      0.000"
"12010","2016",3,"  19",14.451,"      0.000"
"12011","2016",3,"  20",14.463,"      0.000"
"12012","2016",3,"  21",14.546,"      0.000"
"12013","2016",3,"  22",14.566,"      0.000"
"12014","2016",3,"  23",14.509,"      0.000"
"12015","2016",3,"  24",14.444,"      0.000"
"12016","2016",3,"  25",14.447,"      0.000"
"12017","2016",3,"  26",14.419,"      0.000"
"12018","2016",3,"  27",14.427,"      0.000"
"12019","2016",3,"  28",14.351,"      0.000"
"12020","2016",3,"  29",14.23,"      0.000"
"12021","2016",3,"  30",14.155,"      0.000"
"12022","2016",3,"  31",14.149,"      0.000"
"12023","2016",4,"  01",14.117,"      0.000"
"12024","2016",4,"  02",14.114,"      0.000"
"12025","2016",4,"  03",14.044,"      0.000"
"12026","2016",4,"  04",14.053,"      0.000"
"12027","2016",4,"  05",14.025,"      0.000"
"12028","2016",4,"  06",13.995,"      0.000"
"12029","2016",4,"  07",14.028,"      0.000"
"12030","2016",4,"  08",13.952,"      0.000"
"12031","2016",4,"  09",13.838,"      0.000"
"12032","2016",4,"  10",13.836,"      0.000"
"12033","2016",4,"  11",13.772,"      0.000"
"12034","2016",4,"  12",13.85,"      0.000"
"12035","2016",4,"  13",13.826,"      0.000"
"12036","2016",4,"  14",13.825,"      0.000"
"12037","2016",4,"  15",13.813,"      0.000"
"12038","2016",4,"  16",13.767,"      0.000"
"12039","2016",4,"  17",13.783,"      0.000"
"12040","2016",4,"  18",13.672,"      0.000"
"12041","2016",4,"  19",13.583,"      0.000"
"12042","2016",4,"  20",13.591,"      0.000"
"12043","2016",4,"  21",13.588,"      0.000"
"12044","2016",4,"  22",13.493,"      0.000"
"12045","2016",4,"  23",13.442,"      0.000"
"12046","2016",4,"  24",13.37,"      0.000"
"12047","2016",4,"  25",13.327,"      0.000"
"12048","2016",4,"  26",13.277,"      0.000"
"12049","2016",4,"  27",13.221,"      0.000"
"12050","2016",4,"  28",13.186,"      0.000"
"12051","2016",4,"  29",13.117,"      0.000"
"12052","2016",4,"  30",12.933,"      0.000"
"12053","2016",5,"  01",12.746,"      0.000"
"12054","2016",5,"  02",12.689,"      0.000"
"12055","2016",5,"  03",12.717,"      0.000"
"12056","2016",5,"  04",12.622,"      0.000"
"12057","2016",5,"  05",12.652,"      0.000"
"12058","2016",5,"  06",12.552,"      0.000"
"12059","2016",5,"  07",12.529,"      0.000"
"12060","2016",5,"  08",12.386,"      0.000"
"12061","2016",5,"  09",12.358,"      0.000"
"12062","2016",5,"  10",12.286,"      0.000"
"12063","2016",5,"  11",12.18,"      0.000"
"12064","2016",5,"  12",12.084,"      0.000"
"12065","2016",5,"  13",12.01,"      0.000"
"12066","2016",5,"  14",11.964,"      0.000"
"12067","2016",5,"  15",11.918,"      0.000"
"12068","2016",5,"  16",11.87,"      0.000"
"12069","2016",5,"  17",11.78,"      0.000"
"12070","2016",5,"  18",11.769,"      0.000"
"12071","2016",5,"  19",11.715,"      0.000"
"12072","2016",5,"  20",11.667,"      0.000"
"12073","2016",5,"  21",11.642,"      0.000"
"12074","2016",5,"  22",11.61,"      0.000"
"12075","2016",5,"  23",11.514,"      0.000"
"12076","2016",5,"  24",11.401,"      0.000"
"12077","2016",5,"  25",11.397,"      0.000"
"12078","2016",5,"  26",11.385,"      0.000"
"12079","2016",5,"  27",11.347,"      0.000"
"12080","2016",5,"  28",11.297,"      0.000"
"12081","2016",5,"  29",11.241,"      0.000"
"12082","2016",5,"  30",11.197,"      0.000"
"12083","2016",5,"  31",11.132,"      0.000"
"12084","2016",6,"  01",11.015,"      0.000"
"12085","2016",6,"  02",11.062,"      0.000"
"12086","2016",6,"  03",11.082,"      0.000"
"12087","2016",6,"  04",11.058,"      0.000"
"12088","2016",6,"  05",11.031,"      0.000"
"12089","2016",6,"  06",10.965,"      0.000"
"12090","2016",6,"  07",10.926,"      0.000"
"12091","2016",6,"  08",10.93,"      0.000"
"12092","2016",6,"  09",10.91,"      0.000"
"12093","2016",6,"  10",10.864,"      0.000"
"12094","2016",6,"  11",10.778,"      0.000"
"12095","2016",6,"  12",10.767,"      0.000"
"12096","2016",6,"  13",10.741,"      0.000"
"12097","2016",6,"  14",10.64,"      0.000"
"12098","2016",6,"  15",10.588,"      0.000"
"12099","2016",6,"  16",10.483,"      0.000"
"12100","2016",6,"  17",10.412,"      0.000"
"12101","2016",6,"  18",10.385,"      0.000"
"12102","2016",6,"  19",10.301,"      0.000"
"12103","2016",6,"  20",10.103,"      0.000"
"12104","2016",6,"  21",10.054,"      0.000"
"12105","2016",6,"  22",9.97,"      0.000"
"12106","2016",6,"  23",9.903,"      0.000"
"12107","2016",6,"  24",9.83,"      0.000"
"12108","2016",6,"  25",9.734,"      0.000"
"12109","2016",6,"  26",9.741,"      0.000"
"12110","2016",6,"  27",9.665,"      0.000"
"12111","2016",6,"  28",9.553,"      0.000"
"12112","2016",6,"  29",9.492,"      0.000"
"12113","2016",6,"  30",9.404,"      0.000"
"12114","2016",7,"  01",9.225,"      0.000"
"12115","2016",7,"  02",9.147,"      0.000"
"12116","2016",7,"  03",9.031,"      0.000"
"12117","2016",7,"  04",8.953,"      0.000"
"12118","2016",7,"  05",8.852,"      0.000"
"12119","2016",7,"  06",8.823,"      0.000"
"12120","2016",7,"  07",8.781,"      0.000"
"12121","2016",7,"  08",8.692,"      0.000"
"12122","2016",7,"  09",8.573,"      0.000"
"12123","2016",7,"  10",8.524,"      0.000"
"12124","2016",7,"  11",8.358,"      0.000"
"12125","2016",7,"  12",8.15,"      0.000"
"12126","2016",7,"  13",8.054,"      0.000"
"12127","2016",7,"  14",7.972,"      0.000"
"12128","2016",7,"  15",7.905,"      0.000"
"12129","2016",7,"  16",7.885,"      0.000"
"12130","2016",7,"  17",7.831,"      0.000"
"12131","2016",7,"  18",7.775,"      0.000"
"12132","2016",7,"  19",7.672,"      0.000"
"12133","2016",7,"  20",7.594,"      0.000"
"12134","2016",7,"  21",7.475,"      0.000"
"12135","2016",7,"  22",7.449,"      0.000"
"12136","2016",7,"  23",7.343,"      0.000"
"12137","2016",7,"  24",7.264,"      0.000"
"12138","2016",7,"  25",7.206,"      0.000"
"12139","2016",7,"  26",7.149,"      0.000"
"12140","2016",7,"  27",7.061,"      0.000"
"12141","2016",7,"  28",6.94,"      0.000"
"12142","2016",7,"  29",6.93,"      0.000"
"12143","2016",7,"  30",6.773,"      0.000"
"12144","2016",7,"  31",6.677,"      0.000"
"12145","2016",8,"  01",6.509,"      0.000"
"12146","2016",8,"  02",6.398,"      0.000"
"12147","2016",8,"  03",6.208,"      0.000"
"12148","2016",8,"  04",6.267,"      0.000"
"12149","2016",8,"  05",6.203,"      0.000"
"12150","2016",8,"  06",6.044,"      0.000"
"12151","2016",8,"  07",5.966,"      0.000"
"12152","2016",8,"  08",5.919,"      0.000"
"12153","2016",8,"  09",5.926,"      0.000"
"12154","2016",8,"  10",5.819,"      0.000"
"12155","2016",8,"  11",5.646,"      0.000"
"12156","2016",8,"  12",5.571,"      0.000"
"12157","2016",8,"  13",5.605,"      0.000"
"12158","2016",8,"  14",5.512,"      0.000"
"12159","2016",8,"  15",5.377,"      0.000"
"12160","2016",8,"  16",5.276,"      0.000"
"12161","2016",8,"  17",5.219,"      0.000"
"12162","2016",8,"  18",5.157,"      0.000"
"12163","2016",8,"  19",5.082,"      0.000"
"12164","2016",8,"  20",4.976,"      0.000"
"12165","2016",8,"  21",4.971,"      0.000"
"12166","2016",8,"  22",5.042,"      0.000"
"12167","2016",8,"  23",4.962,"      0.000"
"12168","2016",8,"  24",4.878,"      0.000"
"12169","2016",8,"  25",4.783,"      0.000"
"12170","2016",8,"  26",4.702,"      0.000"
"12171","2016",8,"  27",4.535,"      0.000"
"12172","2016",8,"  28",4.62,"      0.000"
"12173","2016",8,"  29",4.507,"      0.000"
"12174","2016",8,"  30",4.435,"      0.000"
"12175","2016",8,"  31",4.372,"      0.000"
"12176","2016",9,"  01",4.33,"      0.000"
"12177","2016",9,"  02",4.287,"      0.000"
"12178","2016",9,"  03",4.31,"      0.000"
"12179","2016",9,"  04",4.259,"      0.000"
"12180","2016",9,"  05",4.213,"      0.000"
"12181","2016",9,"  06",4.199,"      0.000"
"12182","2016",9,"  07",4.145,"      0.000"
"12183","2016",9,"  08",4.168,"      0.000"
"12184","2016",9,"  09",4.147,"      0.000"
"12185","2016",9,"  10",4.168,"      0.000"
"12186","2016",9,"  11",4.238,"      0.000"
"12187","2016",9,"  12",4.273,"      0.000"
"12188","2016",9,"  13",4.348,"      0.000"
"12189","2016",9,"  14",4.385,"      0.000"
"12190","2016",9,"  15",4.325,"      0.000"
"12191","2016",9,"  16",4.347,"      0.000"
"12192","2016",9,"  17",4.372,"      0.000"
"12193","2016",9,"  18",4.441,"      0.000"
"12194","2016",9,"  19",4.512,"      0.000"
"12195","2016",9,"  20",4.548,"      0.000"
"12196","2016",9,"  21",4.615,"      0.000"
"12197","2016",9,"  22",4.688,"      0.000"
"12198","2016",9,"  23",4.869,"      0.000"
"12199","2016",9,"  24",4.92,"      0.000"
"12200","2016",9,"  25",4.907,"      0.000"
"12201","2016",9,"  26",5.065,"      0.000"
"12202","2016",9,"  27",5.196,"      0.000"
"12203","2016",9,"  28",5.185,"      0.000"
"12204","2016",9,"  29",5.188,"      0.000"
"12205","2016",9,"  30",5.207,"      0.000"
"12206","2016",10,"  01",5.288,"      0.000"
"12207","2016",10,"  02",5.303,"      0.000"
"12208","2016",10,"  03",5.292,"      0.000"
"12209","2016",10,"  04",5.302,"      0.000"
"12210","2016",10,"  05",5.383,"      0.000"
"12211","2016",10,"  06",5.413,"      0.000"
"12212","2016",10,"  07",5.396,"      0.000"
"12213","2016",10,"  08",5.413,"      0.000"
"12214","2016",10,"  09",5.429,"      0.000"
"12215","2016",10,"  10",5.452,"      0.000"
"12216","2016",10,"  11",5.494,"      0.000"
"12217","2016",10,"  12",5.57,"      0.000"
"12218","2016",10,"  13",5.613,"      0.000"
"12219","2016",10,"  14",5.661,"      0.000"
"12220","2016",10,"  15",5.805,"      0.000"
"12221","2016",10,"  16",5.928,"      0.000"
"12222","2016",10,"  17",5.954,"      0.000"
"12223","2016",10,"  18",6.017,"      0.000"
"12224","2016",10,"  19",6.18,"      0.000"
"12225","2016",10,"  20",6.349,"      0.000"
"12226","2016",10,"  21",6.504,"      0.000"
"12227","2016",10,"  22",6.636,"      0.000"
"12228","2016",10,"  23",6.75,"      0.000"
"12229","2016",10,"  24",6.87,"      0.000"
"12230","2016",10,"  25",7,"      0.000"
"12231","2016",10,"  26",7.005,"      0.000"
"12232","2016",10,"  27",7.068,"      0.000"
"12233","2016",10,"  28",7.12,"      0.000"
"12234","2016",10,"  29",7.125,"      0.000"
"12235","2016",10,"  30",7.105,"      0.000"
"12236","2016",10,"  31",7.106,"      0.000"
"12237","2016",11,"  01",7.219,"      0.000"
"12238","2016",11,"  02",7.424,"      0.000"
"12239","2016",11,"  03",7.558,"      0.000"
"12240","2016",11,"  04",7.675,"      0.000"
"12241","2016",11,"  05",7.862,"      0.000"
"12242","2016",11,"  06",8.029,"      0.000"
"12243","2016",11,"  07",8.168,"      0.000"
"12244","2016",11,"  08",8.251,"      0.000"
"12245","2016",11,"  09",8.417,"      0.000"
"12246","2016",11,"  10",8.471,"      0.000"
"12247","2016",11,"  11",8.56,"      0.000"
"12248","2016",11,"  12",8.649,"      0.000"
"12249","2016",11,"  13",8.653,"      0.000"
"12250","2016",11,"  14",8.721,"      0.000"
"12251","2016",11,"  15",8.73,"      0.000"
"12252","2016",11,"  16",8.804,"      0.000"
"12253","2016",11,"  17",8.698,"      0.000"
"12254","2016",11,"  18",8.585,"      0.000"
"12255","2016",11,"  19",8.584,"      0.000"
"12256","2016",11,"  20",8.692,"      0.000"
"12257","2016",11,"  21",8.9,"      0.000"
"12258","2016",11,"  22",8.989,"      0.000"
"12259","2016",11,"  23",9.058,"      0.000"
"12260","2016",11,"  24",9.188,"      0.000"
"12261","2016",11,"  25",9.291,"      0.000"
"12262","2016",11,"  26",9.489,"      0.000"
"12263","2016",11,"  27",9.635,"      0.000"
"12264","2016",11,"  28",9.726,"      0.000"
"12265","2016",11,"  29",9.796,"      0.000"
"12266","2016",11,"  30",9.913,"      0.000"
"12267","2016",12,"  01",10.183,"      0.000"
"12268","2016",12,"  02",10.355,"      0.000"
"12269","2016",12,"  03",10.387,"      0.000"
"12270","2016",12,"  04",10.369,"      0.000"
"12271","2016",12,"  05",10.415,"      0.000"
"12272","2016",12,"  06",10.461,"      0.000"
"12273","2016",12,"  07",10.662,"      0.000"
"12274","2016",12,"  08",10.683,"      0.000"
"12275","2016",12,"  09",10.8,"      0.000"
"12276","2016",12,"  10",11.071,"      0.000"
"12277","2016",12,"  11",11.244,"      0.000"
"12278","2016",12,"  12",11.266,"      0.000"
"12279","2016",12,"  13",11.348,"      0.000"
"12280","2016",12,"  14",11.514,"      0.000"
"12281","2016",12,"  15",11.541,"      0.000"
"12282","2016",12,"  16",11.715,"      0.000"
"12283","2016",12,"  17",11.762,"      0.000"
"12284","2016",12,"  18",11.774,"      0.000"
"12285","2016",12,"  19",11.867,"      0.000"
"12286","2016",12,"  20",11.966,"      0.000"
"12287","2016",12,"  21",11.841,"      0.000"
"12288","2016",12,"  22",11.831,"      0.000"
"12289","2016",12,"  23",11.737,"      0.000"
"12290","2016",12,"  24",11.865,"      0.000"
"12291","2016",12,"  25",12.027,"      0.000"
"12292","2016",12,"  26",12.088,"      0.000"
"12293","2016",12,"  27",12.291,"      0.000"
"12294","2016",12,"  28",12.484,"      0.000"
"12295","2016",12,"  29",12.525,"      0.000"
"12296","2016",12,"  30",12.617,"      0.000"
"12297","2016",12,"  31",12.553,"      0.000"
"12298","2017",1,"  01",12.643,"      0.000"
"12299","2017",1,"  02",12.644,"      0.000"
"12300","2017",1,"  03",12.713,"      0.000"
"12301","2017",1,"  04",12.954,"      0.000"
"12302","2017",1,"  05",12.956,"      0.000"
"12303","2017",1,"  06",12.839,"      0.000"
"12304","2017",1,"  07",12.881,"      0.000"
"12305","2017",1,"  08",12.87,"      0.000"
"12306","2017",1,"  09",12.847,"      0.000"
"12307","2017",1,"  10",12.896,"      0.000"
"12308","2017",1,"  11",12.994,"      0.000"
"12309","2017",1,"  12",12.91,"      0.000"
"12310","2017",1,"  13",12.874,"      0.000"
"12311","2017",1,"  14",12.851,"      0.000"
"12312","2017",1,"  15",12.883,"      0.000"
"12313","2017",1,"  16",13.033,"      0.000"
"12314","2017",1,"  17",13.058,"      0.000"
"12315","2017",1,"  18",13.119,"      0.000"
"12316","2017",1,"  19",13.267,"      0.000"
"12317","2017",1,"  20",13.384,"      0.000"
"12318","2017",1,"  21",13.402,"      0.000"
"12319","2017",1,"  22",13.496,"      0.000"
"12320","2017",1,"  23",13.622,"      0.000"
"12321","2017",1,"  24",13.734,"      0.000"
"12322","2017",1,"  25",13.781,"      0.000"
"12323","2017",1,"  26",13.717,"      0.000"
"12324","2017",1,"  27",13.702,"      0.000"
"12325","2017",1,"  28",13.694,"      0.000"
"12326","2017",1,"  29",13.636,"      0.000"
"12327","2017",1,"  30",13.713,"      0.000"
"12328","2017",1,"  31",13.781,"      0.000"
"12329","2017",2,"  01",13.861,"      0.000"
"12330","2017",2,"  02",13.865,"      0.000"
"12331","2017",2,"  03",13.892,"      0.000"
"12332","2017",2,"  04",13.864,"      0.000"
"12333","2017",2,"  05",13.87,"      0.000"
"12334","2017",2,"  06",13.929,"      0.000"
"12335","2017",2,"  07",13.886,"      0.000"
"12336","2017",2,"  08",13.916,"      0.000"
"12337","2017",2,"  09",13.905,"      0.000"
"12338","2017",2,"  10",13.906,"      0.000"
"12339","2017",2,"  11",13.873,"      0.000"
"12340","2017",2,"  12",13.916,"      0.000"
"12341","2017",2,"  13",14.052,"      0.000"
"12342","2017",2,"  14",14.153,"      0.000"
"12343","2017",2,"  15",14.186,"      0.000"
"12344","2017",2,"  16",14.335,"      0.000"
"12345","2017",2,"  17",14.271,"      0.000"
"12346","2017",2,"  18",14.311,"      0.000"
"12347","2017",2,"  19",14.329,"      0.000"
"12348","2017",2,"  20",14.305,"      0.000"
"12349","2017",2,"  21",14.322,"      0.000"
"12350","2017",2,"  22",14.403,"      0.000"
"12351","2017",2,"  23",14.404,"      0.000"
"12352","2017",2,"  24",14.376,"      0.000"
"12353","2017",2,"  25",14.337,"      0.000"
"12354","2017",2,"  26",14.3,"      0.000"
"12355","2017",2,"  27",14.286,"      0.000"
"12356","2017",2,"  28",14.291,"      0.000"
"12357","2017",3,"  01",14.341,"      0.000"
"12358","2017",3,"  02",14.332,"      0.000"
"12359","2017",3,"  03",14.395,"      0.000"
"12360","2017",3,"  04",14.404,"      0.000"
"12361","2017",3,"  05",14.449,"      0.000"
"12362","2017",3,"  06",14.417,"      0.000"
"12363","2017",3,"  07",14.365,"      0.000"
"12364","2017",3,"  08",14.326,"      0.000"
"12365","2017",3,"  09",14.331,"      0.000"
"12366","2017",3,"  10",14.31,"      0.000"
"12367","2017",3,"  11",14.394,"      0.000"
"12368","2017",3,"  12",14.369,"      0.000"
"12369","2017",3,"  13",14.374,"      0.000"
"12370","2017",3,"  14",14.421,"      0.000"
"12371","2017",3,"  15",14.396,"      0.000"
"12372","2017",3,"  16",14.317,"      0.000"
"12373","2017",3,"  17",14.28,"      0.000"
"12374","2017",3,"  18",14.257,"      0.000"
"12375","2017",3,"  19",14.193,"      0.000"
"12376","2017",3,"  20",14.231,"      0.000"
"12377","2017",3,"  21",14.227,"      0.000"
"12378","2017",3,"  22",14.171,"      0.000"
"12379","2017",3,"  23",14.15,"      0.000"
"12380","2017",3,"  24",14.12,"      0.000"
"12381","2017",3,"  25",14.123,"      0.000"
"12382","2017",3,"  26",14.197,"      0.000"
"12383","2017",3,"  27",14.199,"      0.000"
"12384","2017",3,"  28",14.211,"      0.000"
"12385","2017",3,"  29",14.256,"      0.000"
"12386","2017",3,"  30",14.253,"      0.000"
"12387","2017",3,"  31",14.183,"      0.000"
"12388","2017",4,"  01",14.164,"      0.000"
"12389","2017",4,"  02",14.165,"      0.000"
"12390","2017",4,"  03",14.219,"      0.000"
"12391","2017",4,"  04",14.205,"      0.000"
"12392","2017",4,"  05",14.119,"      0.000"
"12393","2017",4,"  06",14.013,"      0.000"
"12394","2017",4,"  07",14.051,"      0.000"
"12395","2017",4,"  08",13.964,"      0.000"
"12396","2017",4,"  09",13.926,"      0.000"
"12397","2017",4,"  10",13.936,"      0.000"
"12398","2017",4,"  11",13.931,"      0.000"
"12399","2017",4,"  12",13.92,"      0.000"
"12400","2017",4,"  13",13.803,"      0.000"
"12401","2017",4,"  14",13.683,"      0.000"
"12402","2017",4,"  15",13.693,"      0.000"
"12403","2017",4,"  16",13.654,"      0.000"
"12404","2017",4,"  17",13.736,"      0.000"
"12405","2017",4,"  18",13.682,"      0.000"
"12406","2017",4,"  19",13.657,"      0.000"
"12407","2017",4,"  20",13.625,"      0.000"
"12408","2017",4,"  21",13.561,"      0.000"
"12409","2017",4,"  22",13.467,"      0.000"
"12410","2017",4,"  23",13.436,"      0.000"
"12411","2017",4,"  24",13.469,"      0.000"
"12412","2017",4,"  25",13.454,"      0.000"
"12413","2017",4,"  26",13.477,"      0.000"
"12414","2017",4,"  27",13.452,"      0.000"
"12415","2017",4,"  28",13.415,"      0.000"
"12416","2017",4,"  29",13.394,"      0.000"
"12417","2017",4,"  30",13.333,"      0.000"
"12418","2017",5,"  01",13.14,"      0.000"
"12419","2017",5,"  02",13.136,"      0.000"
"12420","2017",5,"  03",13.141,"      0.000"
"12421","2017",5,"  04",13.069,"      0.000"
"12422","2017",5,"  05",13.08,"      0.000"
"12423","2017",5,"  06",13.1,"      0.000"
"12424","2017",5,"  07",12.994,"      0.000"
"12425","2017",5,"  08",12.955,"      0.000"
"12426","2017",5,"  09",12.924,"      0.000"
"12427","2017",5,"  10",12.945,"      0.000"
"12428","2017",5,"  11",12.879,"      0.000"
"12429","2017",5,"  12",12.8,"      0.000"
"12430","2017",5,"  13",12.731,"      0.000"
"12431","2017",5,"  14",12.679,"      0.000"
"12432","2017",5,"  15",12.666,"      0.000"
"12433","2017",5,"  16",12.563,"      0.000"
"12434","2017",5,"  17",12.58,"      0.000"
"12435","2017",5,"  18",12.525,"      0.000"
"12436","2017",5,"  19",12.514,"      0.000"
"12437","2017",5,"  20",12.542,"      0.000"
"12438","2017",5,"  21",12.463,"      0.000"
"12439","2017",5,"  22",12.389,"      0.000"
"12440","2017",5,"  23",12.353,"      0.000"
"12441","2017",5,"  24",12.277,"      0.000"
"12442","2017",5,"  25",12.301,"      0.000"
"12443","2017",5,"  26",12.292,"      0.000"
"12444","2017",5,"  27",12.247,"      0.000"
"12445","2017",5,"  28",12.15,"      0.000"
"12446","2017",5,"  29",12.08,"      0.000"
"12447","2017",5,"  30",12.035,"      0.000"
"12448","2017",5,"  31",11.994,"      0.000"
"12449","2017",6,"  01",11.754,"      0.000"
"12450","2017",6,"  02",11.776,"      0.000"
"12451","2017",6,"  03",11.739,"      0.000"
"12452","2017",6,"  04",11.636,"      0.000"
"12453","2017",6,"  05",11.6,"      0.000"
"12454","2017",6,"  06",11.5,"      0.000"
"12455","2017",6,"  07",11.412,"      0.000"
"12456","2017",6,"  08",11.341,"      0.000"
"12457","2017",6,"  09",11.294,"      0.000"
"12458","2017",6,"  10",11.229,"      0.000"
"12459","2017",6,"  11",11.158,"      0.000"
"12460","2017",6,"  12",11.071,"      0.000"
"12461","2017",6,"  13",10.971,"      0.000"
"12462","2017",6,"  14",10.879,"      0.000"
"12463","2017",6,"  15",10.815,"      0.000"
"12464","2017",6,"  16",10.75,"      0.000"
"12465","2017",6,"  17",10.671,"      0.000"
"12466","2017",6,"  18",10.61,"      0.000"
"12467","2017",6,"  19",10.564,"      0.000"
"12468","2017",6,"  20",10.49,"      0.000"
"12469","2017",6,"  21",10.326,"      0.000"
"12470","2017",6,"  22",10.262,"      0.000"
"12471","2017",6,"  23",10.172,"      0.000"
"12472","2017",6,"  24",10.087,"      0.000"
"12473","2017",6,"  25",9.981,"      0.000"
"12474","2017",6,"  26",9.959,"      0.000"
"12475","2017",6,"  27",9.873,"      0.000"
"12476","2017",6,"  28",9.704,"      0.000"
"12477","2017",6,"  29",9.629,"      0.000"
"12478","2017",6,"  30",9.439,"      0.000"
"12479","2017",7,"  01",9.269,"      0.000"
"12480","2017",7,"  02",9.147,"      0.000"
"12481","2017",7,"  03",9.115,"      0.000"
"12482","2017",7,"  04",9.029,"      0.000"
"12483","2017",7,"  05",9.018,"      0.000"
"12484","2017",7,"  06",8.909,"      0.000"
"12485","2017",7,"  07",8.773,"      0.000"
"12486","2017",7,"  08",8.691,"      0.000"
"12487","2017",7,"  09",8.66,"      0.000"
"12488","2017",7,"  10",8.615,"      0.000"
"12489","2017",7,"  11",8.469,"      0.000"
"12490","2017",7,"  12",8.371,"      0.000"
"12491","2017",7,"  13",8.173,"      0.000"
"12492","2017",7,"  14",8.081,"      0.000"
"12493","2017",7,"  15",7.912,"      0.000"
"12494","2017",7,"  16",7.855,"      0.000"
"12495","2017",7,"  17",7.755,"      0.000"
"12496","2017",7,"  18",7.645,"      0.000"
"12497","2017",7,"  19",7.586,"      0.000"
"12498","2017",7,"  20",7.408,"      0.000"
"12499","2017",7,"  21",7.323,"      0.000"
"12500","2017",7,"  22",7.283,"      0.000"
"12501","2017",7,"  23",7.341,"      0.000"
"12502","2017",7,"  24",7.241,"      0.000"
"12503","2017",7,"  25",7.186,"      0.000"
"12504","2017",7,"  26",7.133,"      0.000"
"12505","2017",7,"  27",7.038,"      0.000"
"12506","2017",7,"  28",6.9,"      0.000"
"12507","2017",7,"  29",6.783,"      0.000"
"12508","2017",7,"  30",6.693,"      0.000"
"12509","2017",7,"  31",6.718,"      0.000"
"12510","2017",8,"  01",6.559,"      0.000"
"12511","2017",8,"  02",6.469,"      0.000"
"12512","2017",8,"  03",6.355,"      0.000"
"12513","2017",8,"  04",6.206,"      0.000"
"12514","2017",8,"  05",6.16,"      0.000"
"12515","2017",8,"  06",6.091,"      0.000"
"12516","2017",8,"  07",5.96,"      0.000"
"12517","2017",8,"  08",5.815,"      0.000"
"12518","2017",8,"  09",5.782,"      0.000"
"12519","2017",8,"  10",5.658,"      0.000"
"12520","2017",8,"  11",5.567,"      0.000"
"12521","2017",8,"  12",5.516,"      0.000"
"12522","2017",8,"  13",5.455,"      0.000"
"12523","2017",8,"  14",5.449,"      0.000"
"12524","2017",8,"  15",5.381,"      0.000"
"12525","2017",8,"  16",5.275,"      0.000"
"12526","2017",8,"  17",5.296,"      0.000"
"12527","2017",8,"  18",5.276,"      0.000"
"12528","2017",8,"  19",5.242,"      0.000"
"12529","2017",8,"  20",5.256,"      0.000"
"12530","2017",8,"  21",5.243,"      0.000"
"12531","2017",8,"  22",5.197,"      0.000"
"12532","2017",8,"  23",5.13,"      0.000"
"12533","2017",8,"  24",5.003,"      0.000"
"12534","2017",8,"  25",4.946,"      0.000"
"12535","2017",8,"  26",4.971,"      0.000"
"12536","2017",8,"  27",4.984,"      0.000"
"12537","2017",8,"  28",4.973,"      0.000"
"12538","2017",8,"  29",4.945,"      0.000"
"12539","2017",8,"  30",4.877,"      0.000"
"12540","2017",8,"  31",4.863,"      0.000"
"12541","2017",9,"  01",4.804,"      0.000"
"12542","2017",9,"  02",4.812,"      0.000"
"12543","2017",9,"  03",4.825,"      0.000"
"12544","2017",9,"  04",4.826,"      0.000"
"12545","2017",9,"  05",4.759,"      0.000"
"12546","2017",9,"  06",4.691,"      0.000"
"12547","2017",9,"  07",4.676,"      0.000"
"12548","2017",9,"  08",4.686,"      0.000"
"12549","2017",9,"  09",4.673,"      0.000"
"12550","2017",9,"  10",4.666,"      0.000"
"12551","2017",9,"  11",4.684,"      0.000"
"12552","2017",9,"  12",4.666,"      0.000"
"12553","2017",9,"  13",4.635,"      0.000"
"12554","2017",9,"  14",4.675,"      0.000"
"12555","2017",9,"  15",4.739,"      0.000"
"12556","2017",9,"  16",4.732,"      0.000"
"12557","2017",9,"  17",4.791,"      0.000"
"12558","2017",9,"  18",4.753,"      0.000"
"12559","2017",9,"  19",4.751,"      0.000"
